fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-07-01,AA,AA_CODESHARE,AA,5330,OH,N705PS,5330,10581,BGR,"Bangor, ME",11278,DCA,"Washington, DC",551,,,,,,,759,,,1,A,0,N,128,,,1,590,,,,,,,,,
2019-07-02,WN,WN,WN,2341,WN,N256WN,2341,14893,SMF,"Sacramento, CA",13891,ONT,"Ontario, CA",900,,,,,,,1015,,,1,A,0,N,75,,,1,390,,,,,,,,,
2019-07-02,UA,UA_CODESHARE,UA,3927,ZW,,3927,13930,ORD,"Chicago, IL",10868,CAE,"Columbia, SC",2105,,,,,,,17,,,1,B,0,N,132,,,1,666,,,,,,,,,
2019-07-01,AA,AA_CODESHARE,AA,6068,CP,N215NN,6068,12892,LAX,"Los Angeles, CA",13851,OKC,"Oklahoma City, OK",1907,1912,5,15,1927,5,5,2356,10,14,0,,0,N,169,178,158,1,1187,,,,,,,,,
2019-07-01,G4,G4,G4,414,G4,242NV,414,15412,TYS,"Knoxville, TN",14761,SFB,"Sanford, FL",600,704,64,10,714,823,5,732,828,56,0,,0,N,92,84,69,1,511,56,0,0,0,0,,,,
2019-07-01,G4,G4,G4,199,G4,303NV,199,14679,SAN,"San Diego, CA",11603,EUG,"Eugene, OR",1835,1834,-1,8,1842,2035,6,2052,2041,-11,0,,0,N,137,127,113,1,850,,,,,,,,,
2019-07-01,G4,G4,G4,94,G4,336NV,94,12889,LAS,"Las Vegas, NV",11775,FSD,"Sioux Falls, SD",620,617,-3,13,630,1037,7,1059,1044,-15,0,,0,N,159,147,127,1,1104,,,,,,,,,
2019-07-01,G4,G4,G4,516,G4,218NV,516,10849,BZN,"Bozeman, MT",10466,AZA,"Phoenix, AZ",2143,2141,-2,9,2150,2245,7,2258,2252,-6,0,,0,N,135,131,115,1,861,,,,,,,,,
2019-07-01,G4,G4,G4,526,G4,259NV,526,10466,AZA,"Phoenix, AZ",11980,GRI,"Grand Island, NE",610,606,-4,9,615,1005,8,1024,1013,-11,0,,0,N,134,127,110,1,905,,,,,,,,,
2019-07-01,G4,G4,G4,408,G4,242NV,408,15412,TYS,"Knoxville, TN",14112,PIE,"St. Petersburg, FL",1039,1119,40,9,1128,1245,4,1217,1249,32,0,,0,N,98,90,77,1,550,0,0,0,0,32,,,,
2019-07-01,G4,G4,G4,1982,G4,257NV,1982,15624,VPS,"Valparaiso, FL",15919,XNA,"Fayetteville, AR",1300,1247,-13,12,1259,1419,5,1445,1424,-21,0,,0,N,105,97,80,1,601,,,,,,,,,
2019-07-01,G4,G4,G4,7,G4,305NV,7,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",918,916,-2,10,926,1147,7,1157,1154,-3,0,,0,N,99,98,81,1,619,,,,,,,,,
2019-07-01,G4,G4,G4,1559,G4,252NV,1559,12544,USA,"Concord, NC",14082,PGD,"Punta Gorda, FL",1421,1503,42,9,1512,1629,4,1601,1633,32,0,,0,N,100,90,77,1,588,0,32,0,0,0,,,,
2019-07-01,G4,G4,G4,2193,G4,310NV,2193,14783,SGF,"Springfield, MO",14761,SFB,"Sanford, FL",825,820,-5,9,829,1125,4,1138,1129,-9,0,,0,N,133,129,116,1,914,,,,,,,,,
2019-07-01,G4,G4,G4,2291,G4,248NV,2291,14761,SFB,"Sanford, FL",13230,MDT,"Harrisburg, PA",1829,1836,7,10,1846,2034,8,2043,2042,-1,0,,0,N,134,126,108,1,827,,,,,,,,,
2019-07-01,G4,G4,G4,57,G4,324NV,57,12889,LAS,"Las Vegas, NV",14252,PSC,"Pasco/Kennewick/Richland, WA",1819,1837,18,17,1854,2043,6,2029,2049,20,0,,0,N,130,132,109,1,732,18,0,2,0,0,,,,
2019-07-01,G4,G4,G4,869,G4,309NV,869,14112,PIE,"St. Petersburg, FL",10257,ALB,"Albany, NY",700,654,-6,11,705,934,4,941,938,-3,0,,0,N,161,164,149,1,1138,,,,,,,,,
2019-07-01,G4,G4,G4,1659,G4,262NV,1659,14082,PGD,"Punta Gorda, FL",10431,AVL,"Asheville, NC",620,611,-9,8,619,738,9,756,747,-9,0,,0,N,96,96,79,1,588,,,,,,,,,
2019-07-01,G4,G4,G4,646,G4,259NV,646,13264,MFR,"Medford, OR",10466,AZA,"Phoenix, AZ",2128,2140,12,13,2153,2347,4,2342,2351,9,0,,0,N,134,131,114,1,875,,,,,,,,,
2019-07-01,G4,G4,G4,1150,G4,233NV,1150,12223,HTS,"Ashland, WV",13577,MYR,"Myrtle Beach, SC",2135,2114,-21,8,2122,2211,4,2240,2215,-25,0,,0,N,65,61,49,1,382,,,,,,,,,
2019-07-01,G4,G4,G4,1890,G4,217NV,1890,12339,IND,"Indianapolis, IN",14761,SFB,"Sanford, FL",700,700,0,12,712,901,7,906,908,2,0,,0,N,126,128,109,1,807,,,,,,,,,
2019-07-01,G4,G4,G4,1606,G4,249NV,1606,15096,SYR,"Syracuse, NY",10693,BNA,"Nashville, TN",1554,1624,30,9,1633,1707,5,1705,1712,7,0,,0,N,131,108,94,1,741,,,,,,,,,
2019-07-01,G4,G4,G4,846,G4,311NV,846,11697,FLL,"Fort Lauderdale, FL",12544,USA,"Concord, NC",1529,1538,9,24,1602,1737,7,1728,1744,16,0,,0,N,119,126,95,1,643,8,0,7,0,1,,,,
2019-07-01,G4,G4,G4,2504,G4,223NV,2504,11618,EWR,"Newark, NJ",14685,SAV,"Savannah, GA",1100,1102,2,12,1114,1255,7,1320,1302,-18,0,,0,N,140,120,101,1,708,,,,,,,,,
2019-07-01,G4,G4,G4,1663,G4,232NV,1663,13198,MCI,"Kansas City, MO",14082,PGD,"Punta Gorda, FL",1740,1815,35,10,1825,2145,4,2122,2149,27,0,,0,N,162,154,140,1,1125,0,0,0,0,27,,,,
2019-07-01,G4,G4,G4,1874,G4,240NV,1874,12339,IND,"Indianapolis, IN",10423,AUS,"Austin, TX",630,705,35,12,717,806,7,751,813,22,0,,0,N,141,128,109,1,919,22,0,0,0,0,,,,
2019-07-01,G4,G4,G4,2971,G4,220NV,2971,14685,SAV,"Savannah, GA",11986,GRR,"Grand Rapids, MI",2106,2055,-11,10,2105,2242,7,2311,2249,-22,0,,0,N,125,114,97,1,778,,,,,,,,,
2019-07-01,G4,G4,G4,1843,G4,234NV,1843,12339,IND,"Indianapolis, IN",14986,SRQ,"Sarasota/Bradenton, FL",732,732,0,11,743,941,4,949,945,-4,0,,0,N,137,133,118,1,876,,,,,,,,,
2019-07-01,G4,G4,G4,1371,G4,274NV,1371,11193,CVG,"Cincinnati, OH",14112,PIE,"St. Petersburg, FL",613,603,-10,11,614,759,5,818,804,-14,0,,0,N,125,121,105,1,776,,,,,,,,,
2019-07-01,G4,G4,G4,157,G4,306NV,157,12889,LAS,"Las Vegas, NV",13433,MOT,"Minot, ND",1415,1442,27,18,1500,1900,7,1853,1907,14,0,,0,N,158,145,120,1,1098,,,,,,,,,
2019-07-01,G4,G4,G4,563,G4,221NV,563,14716,SCK,"Stockton, CA",10466,AZA,"Phoenix, AZ",2119,2139,20,15,2154,2320,7,2304,2327,23,0,,0,N,105,108,86,1,625,5,0,3,0,15,,,,
2019-07-01,G4,G4,G4,2894,G4,276NV,2894,15624,VPS,"Valparaiso, FL",12992,LIT,"Little Rock, AR",630,613,-17,11,624,725,5,758,730,-28,0,,0,N,88,77,61,1,443,,,,,,,,,
2019-07-01,G4,G4,G4,514,G4,255NV,514,10627,BIS,"Bismarck/Mandan, ND",10466,AZA,"Phoenix, AZ",1713,,,,,,,1756,,,1,B,0,N,163,,,1,1092,,,,,,,,,
2019-07-01,G4,G4,G4,1398,G4,256NV,1398,12892,LAX,"Los Angeles, CA",11193,CVG,"Cincinnati, OH",2322,2321,-1,11,2332,627,5,643,632,-11,0,,0,N,261,251,235,1,1900,,,,,,,,,
2019-07-01,NK,NK,NK,368,NK,N637NK,368,13930,ORD,"Chicago, IL",10821,BWI,"Baltimore, MD",720,716,-4,16,732,957,16,1015,1013,-2,0,,0,N,115,117,85,1,621,,,,,,,,,
2019-07-01,NK,NK,NK,369,NK,N691NK,369,10821,BWI,"Baltimore, MD",13930,ORD,"Chicago, IL",2213,2218,5,9,2227,2250,15,2315,2305,-10,0,,0,N,122,107,83,1,621,,,,,,,,,
2019-07-01,NK,NK,NK,370,NK,N635NK,370,12889,LAS,"Las Vegas, NV",14057,PDX,"Portland, OR",1620,1614,-6,8,1622,1820,8,1833,1828,-5,0,,0,N,133,134,118,1,763,,,,,,,,,
2019-07-01,NK,NK,NK,373,NK,N514NK,373,14100,PHL,"Philadelphia, PA",12889,LAS,"Las Vegas, NV",1959,2002,3,13,2015,2148,40,2221,2228,7,0,,0,N,322,326,273,1,2176,,,,,,,,,
2019-07-01,NK,NK,NK,374,NK,N603NK,374,10732,BQN,"Aguadilla, PR",11697,FLL,"Fort Lauderdale, FL",330,329,-1,8,337,536,5,559,541,-18,0,,0,N,149,132,119,1,982,,,,,,,,,
2019-07-01,NK,NK,NK,375,NK,N646NK,375,12889,LAS,"Las Vegas, NV",14747,SEA,"Seattle, WA",832,1017,105,12,1029,1228,11,1111,1239,88,0,,0,N,159,142,119,1,867,0,0,0,0,88,,,,
2019-07-01,NK,NK,NK,378,NK,N653NK,378,14747,SEA,"Seattle, WA",12266,IAH,"Houston, TX",55,47,-8,13,100,647,7,704,654,-10,0,,0,N,249,247,227,1,1874,,,,,,,,,
2019-07-01,NK,NK,NK,707,NK,N696NK,707,12892,LAX,"Los Angeles, CA",11433,DTW,"Detroit, MI",1520,1516,-4,19,1535,2258,10,2247,2308,21,0,,0,N,267,292,263,1,1979,0,0,21,0,0,,,,
2019-07-01,NK,NK,NK,708,NK,N618NK,708,13930,ORD,"Chicago, IL",10721,BOS,"Boston, MA",1415,1411,-4,28,1439,1729,12,1750,1741,-9,0,,0,N,155,150,110,1,867,,,,,,,,,
2019-07-01,NK,NK,NK,709,NK,N669NK,709,12892,LAX,"Los Angeles, CA",11433,DTW,"Detroit, MI",2159,2154,-5,26,2220,515,9,523,524,1,0,,0,N,264,270,235,1,1979,,,,,,,,,
2019-07-01,NK,NK,NK,710,NK,N668NK,710,11697,FLL,"Fort Lauderdale, FL",12953,LGA,"New York, NY",2030,2035,5,17,2052,2313,8,2332,2321,-11,0,,0,N,182,166,141,1,1076,,,,,,,,,
2019-07-01,NK,NK,NK,711,NK,N637NK,711,11433,DTW,"Detroit, MI",12889,LAS,"Las Vegas, NV",1927,1927,0,14,1941,2032,9,2043,2041,-2,0,,0,N,256,254,231,1,1749,,,,,,,,,
2019-07-01,NK,NK,NK,712,NK,N686NK,712,12266,IAH,"Houston, TX",11618,EWR,"Newark, NJ",615,610,-5,12,622,1018,13,1045,1031,-14,0,,0,N,210,201,176,1,1400,,,,,,,,,
2019-07-01,NK,NK,NK,713,NK,N676NK,713,12266,IAH,"Houston, TX",11292,DEN,"Denver, CO",1642,1746,64,13,1759,1916,11,1822,1927,65,0,,0,N,160,161,137,1,862,0,0,65,0,0,,,,
2019-07-01,NK,NK,NK,713,NK,N676NK,713,13204,MCO,"Orlando, FL",12266,IAH,"Houston, TX",1408,1405,-3,13,1418,1527,8,1542,1535,-7,0,,0,N,154,150,129,1,854,,,,,,,,,
2019-07-01,NK,NK,NK,714,NK,N510NK,714,13577,MYR,"Myrtle Beach, SC",14100,PHL,"Philadelphia, PA",1040,1035,-5,12,1047,1201,10,1215,1211,-4,0,,0,N,95,96,74,1,473,,,,,,,,,
2019-07-01,NK,NK,NK,715,NK,N678NK,715,13204,MCO,"Orlando, FL",12266,IAH,"Houston, TX",2028,2026,-2,13,2039,2136,9,2154,2145,-9,0,,0,N,146,139,117,1,854,,,,,,,,,
2019-07-01,NK,NK,NK,716,NK,N521NK,716,14492,RDU,"Raleigh/Durham, NC",10721,BOS,"Boston, MA",1750,1745,-5,17,1802,1927,8,1949,1935,-14,0,,0,N,119,110,85,1,612,,,,,,,,,
2019-07-01,NK,NK,NK,717,NK,N510NK,717,14100,PHL,"Philadelphia, PA",13577,MYR,"Myrtle Beach, SC",815,812,-3,26,838,940,3,954,943,-11,0,,0,N,99,91,62,1,473,,,,,,,,,
2019-07-01,NK,NK,NK,718,NK,N684NK,718,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",815,810,-5,12,822,1226,8,1255,1234,-21,0,,0,N,220,204,184,1,1389,,,,,,,,,
2019-07-01,NK,NK,NK,719,NK,N655NK,719,11292,DEN,"Denver, CO",12889,LAS,"Las Vegas, NV",1900,1910,10,16,1926,1952,5,1958,1957,-1,0,,0,N,118,107,86,1,628,,,,,,,,,
2019-07-01,NK,NK,NK,719,NK,N655NK,719,11298,DFW,"Dallas/Fort Worth, TX",11292,DEN,"Denver, CO",1654,1700,6,27,1727,1802,7,1811,1809,-2,0,,0,N,137,129,95,1,641,,,,,,,,,
2019-07-01,NK,NK,NK,719,NK,N655NK,719,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",2054,2100,6,19,2119,2202,11,2215,2213,-2,0,,0,N,81,73,43,1,236,,,,,,,,,
2019-07-01,NK,NK,NK,720,NK,N690NK,720,11292,DEN,"Denver, CO",11298,DFW,"Dallas/Fort Worth, TX",2128,2128,0,13,2141,20,6,19,26,7,0,,0,N,111,118,99,1,641,,,,,,,,,
2019-07-01,NK,NK,NK,720,NK,N690NK,720,12889,LAS,"Las Vegas, NV",11292,DEN,"Denver, CO",1747,1801,14,11,1812,2034,11,2038,2045,7,0,,0,N,111,104,82,1,628,,,,,,,,,
2019-07-01,NK,NK,NK,720,NK,N690NK,720,12892,LAX,"Los Angeles, CA",12889,LAS,"Las Vegas, NV",1539,1551,12,19,1610,1655,5,1652,1700,8,0,,0,N,73,69,45,1,236,,,,,,,,,
2019-07-01,NK,NK,NK,770,NK,N903NK,770,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1600,1632,32,18,1650,1816,6,1803,1822,19,0,,0,N,123,110,86,1,594,0,0,0,0,19,,,,
2019-07-01,NK,NK,NK,770,NK,N903NK,770,11433,DTW,"Detroit, MI",14747,SEA,"Seattle, WA",1910,1920,10,11,1931,2057,15,2100,2112,12,0,,0,N,290,292,266,1,1927,,,,,,,,,
2019-07-01,NK,NK,NK,771,NK,N633NK,771,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",2154,2154,0,14,2208,2344,7,2304,2351,47,0,,0,N,190,237,216,1,1199,0,0,47,0,0,,,,
2019-07-01,NK,NK,NK,773,NK,N603NK,773,10721,BOS,"Boston, MA",13930,ORD,"Chicago, IL",1235,1243,8,10,1253,1353,17,1426,1410,-16,0,,0,N,171,147,120,1,867,,,,,,,,,
2019-07-01,NK,NK,NK,777,NK,N644NK,777,11697,FLL,"Fort Lauderdale, FL",12889,LAS,"Las Vegas, NV",2105,2100,-5,11,2111,2248,16,2310,2304,-6,0,,0,N,305,304,277,1,2173,,,,,,,,,
2019-07-01,NK,NK,NK,779,NK,N658NK,779,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",2029,2033,4,11,2044,2302,9,2337,2311,-26,0,,0,N,188,158,138,1,1076,,,,,,,,,
2019-07-01,NK,NK,NK,781,NK,N523NK,781,10821,BWI,"Baltimore, MD",13204,MCO,"Orlando, FL",1050,1050,0,7,1057,1248,13,1309,1301,-8,0,,0,N,139,131,111,1,787,,,,,,,,,
2019-07-01,NK,NK,NK,781,NK,N523NK,781,11433,DTW,"Detroit, MI",10821,BWI,"Baltimore, MD",820,819,-1,12,831,939,7,953,946,-7,0,,0,N,93,87,68,1,409,,,,,,,,,
2019-07-01,NK,NK,NK,782,NK,N524NK,782,10821,BWI,"Baltimore, MD",11433,DTW,"Detroit, MI",1804,1759,-5,13,1812,1917,9,1942,1926,-16,0,,0,N,98,87,65,1,409,,,,,,,,,
2019-07-01,NK,NK,NK,782,NK,N524NK,782,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",1455,1450,-5,18,1508,1652,11,1714,1703,-11,0,,0,N,139,133,104,1,787,,,,,,,,,
2019-07-01,NK,NK,NK,785,NK,N901NK,785,13198,MCI,"Kansas City, MO",12892,LAX,"Los Angeles, CA",1915,1914,-1,9,1923,2017,4,2040,2021,-19,0,,0,N,205,187,174,1,1363,,,,,,,,,
2019-07-01,NK,NK,NK,788,NK,N601NK,788,12889,LAS,"Las Vegas, NV",11433,DTW,"Detroit, MI",2358,2358,0,15,13,643,9,659,652,-7,0,,0,N,241,234,210,1,1749,,,,,,,,,
2019-07-01,NK,NK,NK,1004,NK,N693NK,1004,11697,FLL,"Fort Lauderdale, FL",14100,PHL,"Philadelphia, PA",2045,2046,1,14,2100,2311,8,2331,2319,-12,0,,0,N,166,153,131,1,992,,,,,,,,,
2019-07-01,NK,NK,NK,1005,NK,N644NK,1005,14100,PHL,"Philadelphia, PA",11697,FLL,"Fort Lauderdale, FL",620,616,-4,10,626,828,6,921,834,-47,0,,0,N,181,138,122,1,992,,,,,,,,,
2019-07-01,NK,NK,NK,1008,NK,N527NK,1008,11697,FLL,"Fort Lauderdale, FL",14100,PHL,"Philadelphia, PA",800,753,-7,18,811,1032,8,1045,1040,-5,0,,0,N,165,167,141,1,992,,,,,,,,,
2019-07-01,NK,NK,NK,1008,NK,N527NK,1008,14100,PHL,"Philadelphia, PA",11433,DTW,"Detroit, MI",1130,1127,-3,12,1139,1247,10,1320,1257,-23,0,,0,N,110,90,68,1,453,,,,,,,,,
2019-07-01,NK,NK,NK,1009,NK,N527NK,1009,11433,DTW,"Detroit, MI",14100,PHL,"Philadelphia, PA",1405,1428,23,11,1439,1551,9,1549,1600,11,0,,0,N,104,92,72,1,453,,,,,,,,,
2019-07-01,NK,NK,NK,1009,NK,N527NK,1009,14100,PHL,"Philadelphia, PA",11697,FLL,"Fort Lauderdale, FL",1635,1634,-1,13,1647,1857,5,1934,1902,-32,0,,0,N,179,148,130,1,992,,,,,,,,,
2019-07-01,NK,NK,NK,1025,NK,N608NK,1025,10721,BOS,"Boston, MA",10821,BWI,"Baltimore, MD",725,723,-2,15,738,833,6,901,839,-22,0,,0,N,96,76,55,1,369,,,,,,,,,
2019-07-01,NK,NK,NK,1027,NK,N912NK,1027,10721,BOS,"Boston, MA",10821,BWI,"Baltimore, MD",2149,2146,-3,16,2202,2255,13,2317,2308,-9,0,,0,N,88,82,53,1,369,,,,,,,,,
2019-07-01,NK,NK,NK,1028,NK,N695NK,1028,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",600,558,-2,12,610,710,6,730,716,-14,0,,0,N,90,78,60,1,369,,,,,,,,,
2019-07-01,NK,NK,NK,103,NK,N672NK,103,10721,BOS,"Boston, MA",13577,MYR,"Myrtle Beach, SC",505,512,7,13,525,659,3,710,702,-8,0,,0,N,125,110,94,1,738,,,,,,,,,
2019-07-01,NK,NK,NK,103,NK,N672NK,103,13577,MYR,"Myrtle Beach, SC",11697,FLL,"Fort Lauderdale, FL",805,801,-4,10,811,928,7,952,935,-17,0,,0,N,107,94,77,1,529,,,,,,,,,
2019-07-01,NK,NK,NK,1030,NK,N608NK,1030,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",1937,1927,-10,12,1939,2044,14,2109,2058,-11,0,,0,N,92,91,65,1,369,,,,,,,,,
2019-07-01,NK,NK,NK,106,NK,N691NK,106,13487,MSP,"Minneapolis, MN",10821,BWI,"Baltimore, MD",1752,1808,16,17,1825,2127,6,2123,2133,10,0,,0,N,151,145,122,1,936,,,,,,,,,
2019-07-01,NK,NK,NK,1068,NK,N606NK,1068,12889,LAS,"Las Vegas, NV",11042,CLE,"Cleveland, OH",1038,1035,-3,12,1047,1728,7,1740,1735,-5,0,,0,N,242,240,221,1,1824,,,,,,,,,
2019-07-01,NK,NK,NK,1068,NK,N606NK,1068,14747,SEA,"Seattle, WA",12889,LAS,"Las Vegas, NV",720,719,-1,15,734,932,3,947,935,-12,0,,0,N,147,136,118,1,867,,,,,,,,,
2019-07-01,NK,NK,NK,1069,NK,N692NK,1069,11042,CLE,"Cleveland, OH",12889,LAS,"Las Vegas, NV",2035,2029,-6,9,2038,2133,9,2158,2142,-16,0,,0,N,263,253,235,1,1824,,,,,,,,,
2019-07-01,NK,NK,NK,1069,NK,N692NK,1069,12889,LAS,"Las Vegas, NV",14747,SEA,"Seattle, WA",2250,2246,-4,12,2258,100,5,121,105,-16,0,,0,N,151,139,122,1,867,,,,,,,,,
2019-07-01,NK,NK,NK,107,NK,N523NK,107,11298,DFW,"Dallas/Fort Worth, TX",14679,SAN,"San Diego, CA",1600,1632,32,18,1650,1728,5,1701,1733,32,0,,0,N,181,181,158,1,1171,0,0,0,0,32,,,,
2019-07-01,NK,NK,NK,1161,NK,N536NK,1161,11697,FLL,"Fort Lauderdale, FL",12266,IAH,"Houston, TX",830,826,-4,15,841,948,9,1020,957,-23,0,,0,N,170,151,127,1,966,,,,,,,,,
2019-07-01,NK,NK,NK,1163,NK,N640NK,1163,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",1108,1106,-2,22,1128,1317,10,1333,1327,-6,0,,0,N,145,141,109,1,746,,,,,,,,,
2019-07-01,NK,NK,NK,1166,NK,N536NK,1166,12266,IAH,"Houston, TX",11697,FLL,"Fort Lauderdale, FL",1930,1925,-5,10,1935,2231,8,2304,2239,-25,0,,0,N,154,134,116,1,966,,,,,,,,,
2019-07-01,NK,NK,NK,117,NK,N648NK,117,11433,DTW,"Detroit, MI",13204,MCO,"Orlando, FL",1452,1450,-2,8,1458,1705,22,1732,1727,-5,0,,0,N,160,157,127,1,957,,,,,,,,,
2019-07-01,NK,NK,NK,118,NK,N648NK,118,13204,MCO,"Orlando, FL",11433,DTW,"Detroit, MI",1120,1127,7,10,1137,1339,12,1402,1351,-11,0,,0,N,162,144,122,1,957,,,,,,,,,
2019-07-01,NK,NK,NK,119,NK,N647NK,119,10821,BWI,"Baltimore, MD",14843,SJU,"San Juan, PR",942,1009,27,11,1020,1348,7,1345,1355,10,0,,0,N,243,226,208,1,1565,,,,,,,,,
2019-07-01,NK,NK,NK,121,NK,N609NK,121,13930,ORD,"Chicago, IL",14635,RSW,"Fort Myers, FL",1139,1145,6,8,1153,1519,5,1531,1524,-7,0,,0,N,172,159,146,1,1120,,,,,,,,,
2019-07-01,NK,NK,NK,122,NK,N534NK,122,14492,RDU,"Raleigh/Durham, NC",13495,MSY,"New Orleans, LA",720,736,16,13,749,832,8,832,840,8,0,,0,N,132,124,103,1,779,,,,,,,,,
2019-07-01,NK,NK,NK,123,NK,N535NK,123,13495,MSY,"New Orleans, LA",14492,RDU,"Raleigh/Durham, NC",955,947,-8,11,958,1232,5,1307,1237,-30,0,,0,N,132,110,94,1,779,,,,,,,,,
2019-07-01,NK,NK,NK,1231,NK,N535NK,1231,10821,BWI,"Baltimore, MD",13577,MYR,"Myrtle Beach, SC",2030,2025,-5,12,2037,2132,5,2151,2137,-14,0,,0,N,81,72,55,1,399,,,,,,,,,
2019-07-01,NK,NK,NK,1235,NK,N533NK,1235,10431,AVL,"Asheville, NC",13204,MCO,"Orlando, FL",950,1440,290,11,1451,1601,12,1131,1613,282,0,,0,N,101,93,70,1,488,0,0,282,0,0,,,,
2019-07-01,NK,NK,NK,1236,NK,N533NK,1236,13204,MCO,"Orlando, FL",10431,AVL,"Asheville, NC",1713,1725,12,15,1740,1849,6,1854,1855,1,0,,0,N,101,90,69,1,488,,,,,,,,,
2019-07-01,NK,NK,NK,124,NK,N609NK,124,14635,RSW,"Fort Myers, FL",13930,ORD,"Chicago, IL",1616,1611,-5,10,1621,1749,5,1832,1754,-38,0,,0,N,196,163,148,1,1120,,,,,,,,,
2019-07-01,NK,NK,NK,1247,NK,N629NK,1247,10423,AUS,"Austin, TX",13495,MSY,"New Orleans, LA",2120,2101,-19,9,2110,2210,4,2250,2214,-36,0,,0,N,90,73,60,1,444,,,,,,,,,
2019-07-01,NK,NK,NK,1247,NK,N629NK,1247,10821,BWI,"Baltimore, MD",10423,AUS,"Austin, TX",1803,1759,-4,11,1810,2008,14,2030,2022,-8,0,,0,N,207,203,178,1,1342,,,,,,,,,
2019-07-01,NK,NK,NK,1248,NK,N607NK,1248,13495,MSY,"New Orleans, LA",10423,AUS,"Austin, TX",1655,1655,0,20,1715,1823,9,1832,1832,0,0,,0,N,97,97,68,1,444,,,,,,,,,
2019-07-01,NK,NK,NK,1252,NK,N611NK,1252,10423,AUS,"Austin, TX",10821,BWI,"Baltimore, MD",924,920,-4,8,928,1314,9,1350,1323,-27,0,,0,N,206,183,166,1,1342,,,,,,,,,
2019-07-01,NK,NK,NK,126,NK,N657NK,126,11697,FLL,"Fort Lauderdale, FL",13577,MYR,"Myrtle Beach, SC",2010,2009,-1,12,2021,2145,7,2156,2152,-4,0,,0,N,106,103,84,1,529,,,,,,,,,
2019-07-01,NK,NK,NK,126,NK,N657NK,126,13577,MYR,"Myrtle Beach, SC",10721,BOS,"Boston, MA",2251,2240,-11,8,2248,32,20,51,52,1,0,,0,N,120,132,104,1,738,,,,,,,,,
2019-07-01,NK,NK,NK,128,NK,N655NK,128,12892,LAX,"Los Angeles, CA",10821,BWI,"Baltimore, MD",2315,2318,3,11,2329,709,5,720,714,-6,0,,0,N,305,296,280,1,2329,,,,,,,,,
2019-07-01,NK,NK,NK,129,NK,N694NK,129,10732,BQN,"Aguadilla, PR",13204,MCO,"Orlando, FL",250,404,74,9,413,634,6,549,640,51,0,,0,N,179,156,141,1,1129,4,0,47,0,0,,,,
2019-07-01,NK,NK,NK,130,NK,N676NK,130,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",640,639,-1,12,651,857,10,918,907,-11,0,,0,N,158,148,126,1,937,,,,,,,,,
2019-07-01,NK,NK,NK,133,NK,N647NK,133,10821,BWI,"Baltimore, MD",12892,LAX,"Los Angeles, CA",1928,1942,14,10,1952,2212,7,2200,2219,19,0,,0,N,332,337,320,1,2329,14,0,5,0,0,,,,
2019-07-01,NK,NK,NK,137,NK,N623NK,137,13487,MSP,"Minneapolis, MN",13204,MCO,"Orlando, FL",1441,1436,-5,14,1450,1843,10,1903,1853,-10,0,,0,N,202,197,173,1,1310,,,,,,,,,
2019-07-01,NK,NK,NK,138,NK,N658NK,138,11697,FLL,"Fort Lauderdale, FL",13204,MCO,"Orlando, FL",720,834,74,13,847,918,10,830,928,58,0,,0,N,70,54,31,1,177,0,0,0,0,58,,,,
2019-07-01,NK,NK,NK,138,NK,N658NK,138,13204,MCO,"Orlando, FL",10158,ACY,"Atlantic City, NJ",930,1026,56,17,1043,1233,5,1149,1238,49,0,,0,N,139,132,110,1,852,0,0,49,0,0,,,,
2019-07-01,NK,NK,NK,139,NK,N623NK,139,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",730,730,0,13,743,945,21,1015,1006,-9,0,,0,N,165,156,122,1,937,,,,,,,,,
2019-07-01,NK,NK,NK,140,NK,N687NK,140,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",1428,1426,-2,18,1444,1655,7,1716,1702,-14,0,,0,N,168,156,131,1,937,,,,,,,,,
2019-07-01,NK,NK,NK,1400,NK,N603NK,1400,11697,FLL,"Fort Lauderdale, FL",10721,BOS,"Boston, MA",820,815,-5,16,831,1122,9,1135,1131,-4,0,,0,N,195,196,171,1,1237,,,,,,,,,
